Vault,Chain,Type,Month,Month Return (%),Cumulative Return (%),AUM ($),AUM Size, Total Debt, Total Gains
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,aug/21,0.0034875681916606283,0.014169691858780586,14235958.584315922,Between $10 million and $50 million,300.4013076096,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,aug/21,0.0022965937985741647,0.04692838926586629,26732948.2216136,Between $10 million and $50 million,8231.21283979,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,aug/21,0,0.0,0,Under $10 million,0,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,aug/21,0.016945557135995992,0.07567733522251108,12305181.234134583,Between $10 million and $50 million,11536585.469675753,0
yvWBTC 0.3.5 - ETH,ETH,BTC,aug/21,0.0025159605379496686,0.006167673314683819,109101242.765255,Over $50 million,1019.09885336,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,aug/21,0.009123594291145176,0.030571132036130377,36591554.6138368,Between $10 million and $50 million,36108226.7271252,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,aug/21,0.00882854084892326,0.031677017667758545,33333962.378192063,Between $10 million and $50 million,33251343.0873344,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,aug/21,0.0056407518995365,0.04468589002239054,4948637.72853566,Under $10 million,1619911.48179534,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.2.2 - ETH,ETH,Stable,aug/21,-1.575784724927587e-09,0.012515104769184271,2.1007e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,aug/21,0.0028687526053752244,0.017030363253474068,3905160.9683382497,Under $10 million,1203.1680378548,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,aug/21,0.002143379945202639,0.0023607792969999597,2212749.842600564,Under $10 million,2153721.0849439967,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,aug/21,0.00868969438066669,0.030906204170345397,12758910.332428154,Between $10 million and $50 million,12672201.170997582,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,aug/21,0.00404734979262833,0.01375109318464518,6242036.7565408,Under $10 million,5745667.6210876,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,aug/21,0.0003772915703186275,0.002363068938099344,61099024.7207125,Over $50 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,aug/21,0.012366855201999982,0.012366855201999982,30923062.4368255,Between $10 million and $50 million,19127.44705993,0
yvCurve-ibEUR-USDC 0.4.3 - ETH,ETH,Other,aug/21,0,0.0,0,Under $10 million,0,0
yvSNX 0.3.5 - ETH,ETH,Altcoin,aug/21,0.015557707283460287,0.03175290896769423,12601560.0823675,Between $10 million and $50 million,931422.1157585093,0
yvCurve-OUSD 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibKRW-USDC 0.4.3 - ETH,ETH,Other,aug/21,0,0.0,0,Under $10 million,0,0
yvUNI 0.3.5 - ETH,ETH,Altcoin,aug/21,0.0,0.0006655551120000602,3637077.8714406663,Under $10 million,0,0
yvTUSD 0.4.3 - ETH,ETH,Stable,aug/21,0.0037379659809999577,0.0037379659809999577,1850.3034074479,Under $10 million,1848.4088241861,0
yvWETH 0.4.2 - ETH,ETH,ETH,aug/21,0.0009739596559843466,0.001815276079724315,190490048.25649455,Over $50 million,18747.50349475115,0
yvUSDC 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvsUSD 0.3.3 - ETH,ETH,Stable,aug/21,0.0017693036404311524,0.021611226725507082,2427070.0477016256,Under $10 million,0,0
yvWETH 0.3.2 - ETH,ETH,ETH,aug/21,0.011361573594983687,0.027930701444474737,16354540.831347,Between $10 million and $50 million,0,0
yvKP3RETH-f 0.4.3 - ETH,ETH,Other,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-sAave 0.3.5 - ETH,ETH,Altcoin,aug/21,0.007225747914020086,0.03441450358470299,16565775.59975816,Between $10 million and $50 million,15915543.144825017,0
yvCurve-USDP 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvWBTC 0.3.1 - ETH,ETH,BTC,aug/21,0.0,0.002933930693437503,29364.33142274,Under $10 million,0,0
yvCurve-DOLA 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-MIMUST 0.4.3 - ETH,ETH,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvAAVE 0.4.3 - ETH,ETH,Altcoin,aug/21,0.0010345508319999919,0.0010345508319999919,742463.50096,Under $10 million,1714.960857138,0
yvDAI 0.4.3 - ETH,ETH,Stable,aug/21,0.004791453542706492,0.004791453542706492,454810722.029558,Over $50 million,423627165.3808367,0
yvCurve-stETH 0.3.0 - ETH,ETH,ETH,aug/21,0.0029566403349285952,0.055632736799381854,296805950.83521956,Over $50 million,89674.25083125,0
yvYFI 0.4.3 - ETH,ETH,Altcoin,aug/21,0,0.0,40798.57542033,Under $10 million,0.773354110288,0
yvHEGIC 0.3.0 - ETH,ETH,Altcoin,aug/21,0.0,0.008777602404040019,112043.130685,Under $10 million,0,0
yvUSDC 0.2.2 - ETH,ETH,Stable,aug/21,0.0,0.011919154791057096,28.0584351173,Under $10 million,0,0
yvCurve-oBTC 0.3.5 - ETH,ETH,BTC,aug/21,0.007492179194959814,0.029679421995811195,16407906.150560262,Between $10 million and $50 million,346.8780867357,0
yvCurve-LINK 0.3.5 - ETH,ETH,Altcoin,aug/21,0.0022601707669673843,0.01273577929099834,20802753.2193923,Between $10 million and $50 million,830807.841776,0
yvCurve-TUSD 0.3.5 - ETH,ETH,Stable,aug/21,0.00850673525467438,0.022426442058576024,16235.19707005,Under $10 million,16122.81822985,0
yvAVAX 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvCRV 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvMIM 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvWFTM 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvBOO 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvUSDT 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvDOLA 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvfBEETS 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvYFI 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvFRAX 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-MIM 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-Tricrypto 0.4.3 - FTM,FTM,Other,aug/21,0,0.0,0,Under $10 million,0,0
yvWETH 0.4.3 - FTM,FTM,ETH,aug/21,0,0.0,0,Under $10 million,0,0
yvSPELL 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvUSDC 0.4.3 - FTM,FTM,Stable,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-Geist 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvWBTC 0.4.3 - FTM,FTM,BTC,aug/21,0,0.0,0,Under $10 million,0,0
yvLINK 0.4.3 - FTM,FTM,Altcoin,aug/21,0,0.0,0,Under $10 million,0,0
yvCurve-UST 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-HUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.0017930830648846818,0.008170131897877297,8526.78652834,Under $10 million,8374.07889681,0
yvCurve-EURT 0.4.3 - ETH,ETH,Stable,sep/21,0.009016625174999904,0.009016625174999904,2872897.10885901,Under $10 million,2467099.5052447463,0
yvCurve-ibAUD-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ankrETH 0.3.5 - ETH,ETH,ETH,sep/21,0.001171394471527476,0.013597410280436373,24849077.431613,Between $10 million and $50 million,8467.81718028,0
yvCurve-CVXETH 0.4.3 - ETH,ETH,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-d3pool 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.3.0 - ETH,ETH,Stable,sep/21,0.002853556215414166,0.06289897891409946,12731108.990090763,Between $10 million and $50 million,12726250.87108324,0
yvCurve-UST 0.3.5 - ETH,ETH,Stable,sep/21,0.00146344023047984,0.019655512308877077,6650438.48002278,Under $10 million,6479063.23324201,0
yvCurve-ibAUD 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-tBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.009902449936836533,0.02779223702969813,4616116.85513666,Under $10 million,110.6011412828,0
yvCurve-EURS 0.3.5 - ETH,ETH,Stable,sep/21,0.006379670368556134,0.04043875597711377,19426922.755950578,Between $10 million and $50 million,16380868.006347071,0
st-yCRV 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-IronBank 0.3.2 - ETH,ETH,Altcoin,sep/21,0.006442963541759106,0.051200687990350824,172705733.586649,Over $50 million,165517121.316463,0
yvCurve-USDT 0.3.5 - ETH,ETH,Stable,sep/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-RAI 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-MIM 0.4.3 - ETH,ETH,Stable,sep/21,0.017015900609999912,0.017015900609999912,39987134.643185206,Between $10 million and $50 million,39870280.110323645,0
yvCurve-GUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.0033171968131531226,0.02603696352906759,2956987.36527193,Under $10 million,2897881.570244787,0
yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-DUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.011177149989260782,0.048661518781459634,3211624.86478354,Under $10 million,3172234.8553824564,0
yvCurve-STG-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvLUSD 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-Aave 0.3.5 - ETH,ETH,Altcoin,sep/21,0.00308804493927628,0.018901541313381287,14474885.1778233,Between $10 million and $50 million,13546124.414626759,0
yvUSDT 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,sep/21,0.010742645464580036,0.048245916230602814,293077525.73242944,Over $50 million,281978589.94466,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,sep/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,sep/21,0.004436439651555046,0.019247218983989622,461648.442517,Under $10 million,310.4085005737,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.008984986992203403,0.03890084936856497,23097208.5427031,Between $10 million and $50 million,547.244582771,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-cvxCRV 0.4.3 - ETH,ETH,Altcoin,sep/21,0,0.0,28093.86536303,Under $10 million,0,0
yvCurve-ibCHF 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,0,Under $10 million,0,0
yvCOMP 0.4.3 - ETH,ETH,Altcoin,sep/21,0.005420682812028899,0.0068466829369999704,474751.432153,Under $10 million,1334.0706265353,0
yUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.0,0.0009966234909999372,22637543.3852983,Between $10 million and $50 million,20277920.2717931,0
yvCurve-ibKRW 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibJPY 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibGBP 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,22461.02320235,Under $10 million,0,0
yvCurve-3EUR 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-sUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.006264925439510627,0.025673797395473485,7618812.60397649,Under $10 million,7292617.92578542,0
yvCurve-rETHwstETH 0.4.3 - ETH,ETH,ETH,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibBTC 0.4.3 - ETH,ETH,BTC,sep/21,0,0.0,0,Under $10 million,0,0
yvUSDC 0.3.0 - ETH,ETH,Stable,sep/21,0.00431713049317306,0.07075354567079173,472210589.22154,Over $50 million,472027624.094865,0
yvCurve-LUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.007938679002446047,0.05889032541352268,34379580.839843,Between $10 million and $50 million,22815124.1455684,0
yvCurve-stETH-WETH 0.4.3 - ETH,ETH,ETH,sep/21,0,0.0,0,Under $10 million,0,0
lp-yCRV 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-HBTC 0.3.3 - ETH,ETH,BTC,sep/21,0.0024633385144103848,0.02680964773750194,21481466.687430173,Between $10 million and $50 million,513.3767227678,0
yvLINK 0.4.2 - ETH,ETH,Altcoin,sep/21,0.002053883067230533,0.008511086716000094,19003439.4416362,Between $10 million and $50 million,768259.908479,0
yvCurve-ibEUR 0.4.3 - ETH,ETH,Iron Bank,sep/21,0,0.0,10109.30220563,Under $10 million,0,0
yvCurve-CRVETH 0.4.3 - ETH,ETH,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibGBP-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-BUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.002227969376331407,0.03047093967114778,6026796.85448012,Under $10 million,6000750.5907499,0
yvCurve-USDM 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvSUSHI 0.4.3 - ETH,ETH,Altcoin,sep/21,0.0058680377381366,0.008325990561999896,1655356.7495502024,Under $10 million,75673.60826969,0
yvCurve-renBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.003419206521144913,0.017165177623797323,1374751.78569634,Under $10 million,32.513031852239,0
yvCurve-alETH 0.4.3 - ETH,ETH,ETH,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-YFIETH 0.4.3 - ETH,ETH,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvUSDT 0.3.5 - ETH,ETH,Stable,sep/21,0.0030471020146201067,0.021452092469047113,174961796.702579,Over $50 million,131078645.70976399,0
yvCurve-EURSUSDC 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-Pax 0.3.5 - ETH,ETH,Stable,sep/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-sBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.0033987968304374228,0.013895453287788184,6024571.45267272,Under $10 million,143.6784524716,0
yvCurve-3pool 0.3.5 - ETH,ETH,Other,sep/21,0.002211735110458468,0.018396056944999906,9148911.43966964,Under $10 million,8280291.84957763,0
yvRAI 0.4.2 - ETH,ETH,Altcoin,sep/21,0.0,0.0020643676906213493,34648.49764105,Under $10 million,11458.44345378,0
yvCurve-EURN 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-mUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.005209920036264082,0.0288039646435283,201233.069224,Under $10 million,196723.96438222,0
yvCurve-yBUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.004645205611931935,0.02333679328143279,635235.993173,Under $10 million,566164.705692,0
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.003698721456395271,0.017920823058484414,12044237.393112173,Between $10 million and $50 million,287.7490403253,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,sep/21,0.0010677345726779475,0.04804623090220339,9757951.65472989,Under $10 million,3394.53626168,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,sep/21,0.03220731891188766,0.11032201820431209,10095690.871147564,Between $10 million and $50 million,11481521.621852418,0
yvWBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.0020249329481896172,0.008205095387781913,93501596.42598954,Over $50 million,787.1559384,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.009596490938579727,0.04046099856627694,34352429.39131694,Between $10 million and $50 million,34597051.2887321,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,sep/21,0.011289269664884749,0.04332389772727385,25344580.986525353,Between $10 million and $50 million,25092441.2648874,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,sep/21,0.004988351968355786,0.049897150938197354,3940542.41853456,Under $10 million,1576200.5387955422,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.2.2 - ETH,ETH,Stable,sep/21,0.0,0.012515104769184271,2.0995486858744002e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,sep/21,0.002380541273192094,0.019451446009288498,5009155.38583787,Under $10 million,1750.84876788,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,sep/21,0.015275848128992964,0.01767269033199992,1754730.4957397562,Under $10 million,1708247.4707739872,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,sep/21,0.009838626215585178,0.04104890497650526,6996395.37684736,Under $10 million,6949405.58656356,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,sep/21,0.0029678064465856746,0.016759710214231838,20221305.2784387,Between $10 million and $50 million,18611824.7408413,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,sep/21,0.0,0.002363068938099344,46905096.80542889,Between $10 million and $50 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,sep/21,0.015545040146514033,0.028104138609115203,17844162.31333702,Between $10 million and $50 million,12060.28069239,0
yvCurve-ibEUR-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvSNX 0.3.5 - ETH,ETH,Altcoin,sep/21,0.01161421885071312,0.04373591305230495,9778448.3241939,Under $10 million,855288.9753372405,0
yvCurve-OUSD 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-ibKRW-USDC 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvUNI 0.3.5 - ETH,ETH,Altcoin,sep/21,0.0,0.0006655551120000602,2470769.92505781,Under $10 million,80999.75473449,0
yvTUSD 0.4.3 - ETH,ETH,Stable,sep/21,0.005233876132069604,0.00899140616399996,456962.216053,Under $10 million,450267.152914,0
yvWETH 0.4.2 - ETH,ETH,ETH,sep/21,0.002297363792246321,0.004116810221509226,247755843.328771,Over $50 million,27285.136121969957,0
yvUSDC 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvsUSD 0.3.3 - ETH,ETH,Stable,sep/21,0.006338631874906575,0.028086844210991835,1755270.97297019,Under $10 million,0,0
yvWETH 0.3.2 - ETH,ETH,ETH,sep/21,0.001119306536872644,0.029081270998053688,10425129.421542972,Between $10 million and $50 million,0,0
yvKP3RETH-f 0.4.3 - ETH,ETH,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-sAave 0.3.5 - ETH,ETH,Altcoin,sep/21,0.006296137707624716,0.04092731974603647,11855305.966842081,Between $10 million and $50 million,11362926.0295807,0
yvCurve-USDP 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvWBTC 0.3.1 - ETH,ETH,BTC,sep/21,1.9940459505818353e-08,0.0029339506924008774,25929.54498029,Under $10 million,0,0
yvCurve-DOLA 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-MIMUST 0.4.3 - ETH,ETH,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvAAVE 0.4.3 - ETH,ETH,Altcoin,sep/21,0.005284659818787452,0.006324677899999909,897263.484834,Under $10 million,2854.37201657,0
yvDAI 0.4.3 - ETH,ETH,Stable,sep/21,0.004086880880920685,0.00889791652350258,493510816.691392,Over $50 million,447943870.10969776,0
yvCurve-stETH 0.3.0 - ETH,ETH,ETH,sep/21,0.0028330009065686834,0.058623345299738006,354327937.935421,Over $50 million,121467.5497835,0
yvYFI 0.4.3 - ETH,ETH,Altcoin,sep/21,-0.00013300120653636505,-0.00013300120653636505,34895.029381,Under $10 million,1.1556188393648528,0
yvHEGIC 0.3.0 - ETH,ETH,Altcoin,sep/21,0.0,0.008777602404040019,111725.07486316,Under $10 million,0,0
yvUSDC 0.2.2 - ETH,ETH,Stable,sep/21,0.0,0.011919154791057096,28.0549110476,Under $10 million,0,0
yvCurve-oBTC 0.3.5 - ETH,ETH,BTC,sep/21,0.008270602357025592,0.03819549105035058,13770727.6314542,Between $10 million and $50 million,330.1652780422,0
yvCurve-LINK 0.3.5 - ETH,ETH,Altcoin,sep/21,0.00182131124211371,0.014580286351111749,10030843.041508837,Between $10 million and $50 million,441075.37488647,0
yvCurve-TUSD 0.3.5 - ETH,ETH,Stable,sep/21,0.02368493783888992,0.04664254878357088,129672.52842054,Under $10 million,125373.08311065,0
yvAVAX 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvCRV 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvMIM 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvWFTM 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,21498234.805385,Between $10 million and $50 million,2353103.10810951,0
yvBOO 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvUSDT 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvDOLA 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvfBEETS 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvYFI 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,159892.19648337,Under $10 million,5.438657833948,0
yvFRAX 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,124377.76643421,Under $10 million,119992.35990127,0
yvCurve-MIM 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-Tricrypto 0.4.3 - FTM,FTM,Other,sep/21,0,0.0,0,Under $10 million,0,0
yvWETH 0.4.3 - FTM,FTM,ETH,sep/21,0,0.0,0,Under $10 million,0,0
yvSPELL 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvUSDC 0.4.3 - FTM,FTM,Stable,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-Geist 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvWBTC 0.4.3 - FTM,FTM,BTC,sep/21,0,0.0,0,Under $10 million,0,0
yvLINK 0.4.3 - FTM,FTM,Altcoin,sep/21,0,0.0,0,Under $10 million,0,0
yvCurve-UST 0.4.3 - ETH,ETH,Stable,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-HUSD 0.3.5 - ETH,ETH,Stable,oct/21,0.002442197702784865,0.010632282678014526,8582.01296993,Under $10 million,8404.9212281,0
yvCurve-EURT 0.4.3 - ETH,ETH,Stable,oct/21,0.005387659312409587,0.014452862991999993,383193.55982853,Under $10 million,330926.494507,0
yvCurve-ibAUD-USDC 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-ankrETH 0.3.5 - ETH,ETH,ETH,oct/21,0.023403294048404577,0.037318928519930905,2425561.3859540736,Under $10 million,534.479866134,0
yvCurve-CVXETH 0.4.3 - ETH,ETH,Altcoin,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-d3pool 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvDAI 0.3.0 - ETH,ETH,Stable,oct/21,0.0025826029568150055,0.06564402495983868,10576415.4058594,Between $10 million and $50 million,10554612.9529747,0
yvCurve-UST 0.3.5 - ETH,ETH,Stable,oct/21,0.04344562640846905,0.06395508476198475,212222.894678,Under $10 million,203724.65118,0
yvCurve-ibAUD 0.4.3 - ETH,ETH,Iron Bank,oct/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-tBTC 0.3.5 - ETH,ETH,BTC,oct/21,0.004722631984247272,0.03264612152145574,9676995.116936726,Under $10 million,153.2924458328,0
yvCurve-EURS 0.3.5 - ETH,ETH,Stable,oct/21,0.019884598002587905,0.061127462386031395,24572030.413144868,Between $10 million and $50 million,21195483.7539069,0
st-yCRV 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-IronBank 0.3.2 - ETH,ETH,Altcoin,oct/21,0.009795173791960377,0.06149738141944461,199847725.8001677,Over $50 million,192929086.209865,0
yvCurve-USDT 0.3.5 - ETH,ETH,Stable,oct/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-RAI 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-MIM 0.4.3 - ETH,ETH,Stable,oct/21,0.020439777484742905,0.037803479316913746,115812070.54483041,Over $50 million,115448718.65273523,0
yvCurve-GUSD 0.3.5 - ETH,ETH,Stable,oct/21,0.016005765455870513,0.04245947051636745,1359923.55106775,Under $10 million,1329608.5496689,0
yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-DUSD 0.3.5 - ETH,ETH,Stable,oct/21,0.005108876803724183,0.05401900128972037,3061590.852390846,Under $10 million,3015716.08510229,0
yvCurve-STG-USDC 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvLUSD 0.4.3 - ETH,ETH,Stable,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-Aave 0.3.5 - ETH,ETH,Altcoin,oct/21,0.007045858344553402,0.026080577240522596,2406998.909804878,Under $10 million,2236405.110243215,0
yvUSDT 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,oct/21,0.012650562762319906,0.06150681698422367,205121589.6536308,Over $50 million,196428216.130236,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,oct/21,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,oct/21,0.0033902881099132642,0.02270276071157329,491322.150192,Under $10 million,251.9401318882,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,oct/21,0.00328225496498602,0.042310786839533154,23246061.081840266,Between $10 million and $50 million,367.6386632928,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,oct/21,0,0.0,0,Under $10 million,0,0
