Timestamp,Vault,Chain,Address,Type,Month,APY,TVL
2022-08-31,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,aug/22,0.02221192404608452,728256.919385
2021-08-31,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,aug/21,0.09208247457426744,11006969.470619015
2021-09-30,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,sep/21,0.09268165307997012,7618812.60397649
2021-04-30,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,apr/21,,0.0
2022-09-30,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,sep/22,,728279.774546
2022-02-28,yvCurve-sUSD 0.3.5 - ETH,ETH,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,Stable,feb/22,0.03746315322085958,1821703.9822286936
2022-01-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jan/22,0.113750572646248,64916759.016528
2022-07-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jul/22,0.22772540827268184,8739093.392656738
2021-01-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jan/21,,
2022-03-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,mar/22,0.06856228492236172,67844086.01155183
2021-06-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jun/21,0.21518368183508163,183987364.01107675
2021-10-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,oct/21,0.16261891864923883,205121589.6536308
2022-04-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,apr/22,0.1261949388869259,37466454.81012464
2021-02-28,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,feb/21,,
2021-12-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,dec/21,0.1261382738025838,70496801.92951939
2022-05-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,may/22,0.12210893779554133,12796200.608980343
2021-05-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,may/21,,45767317.0924156
2021-11-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,nov/21,0.1983358149458334,77299024.23472507
2021-03-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,mar/21,,
2022-06-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jun/22,0.2606183984132342,9702109.047431367
2021-07-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,jul/21,0.09684084232749846,255305987.3241175
2022-08-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,aug/22,0.08730887750132355,8466277.2335643
2021-08-31,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,aug/21,0.14967102259055864,276370339.997045
2021-09-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,sep/21,0.1438356435459749,293077525.73242944
2021-04-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,apr/21,,0.0
2022-09-30,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,sep/22,0.06706214384306053,7290196.47274029
2022-02-28,yvCurve-USDN 0.3.5 - ETH,ETH,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,Stable,feb/22,0.09416101031625468,77129456.17965238
2022-01-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jan/22,0.03130066129623987,170566894.27964354
2022-07-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jul/22,0.006041010677673375,18973331.723808
2021-01-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jan/21,,9799320.0912
2022-03-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,mar/22,0.001182795034125439,89660935.2838
2021-06-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jun/21,0.05289258116656281,527142254.308102
2021-10-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,oct/21,0.050244431261014855,428827532.21751297
2022-04-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,apr/22,0.005688933807190377,57621634.8868489
2021-02-28,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,feb/21,0.22965103285744615,34866325.464644
2021-12-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,dec/21,0.03884209260281857,268631198.786916
2022-05-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,may/22,0.005688933807190377,38525193.50106014
2021-05-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,may/21,0.13639189612093494,323208968.966759
2021-11-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,nov/21,0.08624744364356585,296587385.947663
2021-03-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,mar/21,0.15398676691353974,78239634.446335
2022-06-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jun/22,0.0011959916550903227,19575774.206113845
2021-07-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,jul/21,0.04994755215880198,631834905.954907
2022-08-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,aug/22,3.219992780834069e-05,17891830.7330876
2021-08-31,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,aug/21,0.06583560879491701,640679319.0816836
2021-09-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,sep/21,0.05566707138494653,472210589.22154
2021-04-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,apr/21,0.16354315101229489,157047244.0910187
2022-09-30,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,sep/22,,16994542.50628257
2022-02-28,yvUSDC 0.3.0 - ETH,ETH,0x5f18C75AbDAe578b483E5F43f12a39cF75b973a9,Stable,feb/22,0.014400412981021793,117983332.3109585
2022-01-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jan/22,0.0281569169982534,1009452.2150965846
2022-07-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jul/22,,134391.878907
2021-01-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jan/21,,
2022-03-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,mar/22,0.0281569169982534,990454.066182
2021-06-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jun/21,0.15951790883842976,7075137.58036437
2021-10-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,oct/21,0.06187862968059221,3061590.852390846
2022-04-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,apr/22,0.009546773631650574,831491.568787
2021-02-28,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,feb/21,,
2021-12-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,dec/21,0.0281569169982534,1022953.3286738462
2022-05-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,may/22,0.009546773631650574,820833.360106
2021-05-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,may/21,,1547620.47166863
2021-11-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,nov/21,0.22758418692275817,1127035.3444103615
2021-03-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,mar/21,,
2022-06-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jun/22,0.016035214693188138,207303.992048
2021-07-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,jul/21,0.10511943300972426,8655039.0529581
2022-08-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,aug/22,,135351.73593648
2021-08-31,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,aug/21,0.12859515166810254,3934625.1038622
2021-09-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,sep/21,0.14490783319260103,3211624.86478354
2021-04-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,apr/21,,0.0
2022-09-30,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,sep/22,,135548.990806
2022-02-28,yvCurve-DUSD 0.3.5 - ETH,ETH,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,Stable,feb/22,0.0281569169982534,1011858.5963079146
2022-01-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jan/22,,118277564.18292347
2022-07-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jul/22,0.013161130168868995,2712579.014513655
2021-01-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jan/21,,
2022-03-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,mar/22,0.002429872918661591,15602377.982579628
2021-06-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jun/21,,
2021-10-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,oct/21,,
2022-04-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,apr/22,0.0038760048507016087,8318933.58827328
2021-02-28,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,feb/21,,
2021-12-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,dec/21,,
2022-05-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,may/22,0.0022422718720069845,2795696.85103543
2021-05-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,may/21,,
2021-11-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,nov/21,,
2021-03-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,mar/21,,
2022-06-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jun/22,0.01624293481119987,1730835.0828018019
2021-07-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,jul/21,,
2022-08-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,aug/22,0.0095654679397712,1994414.3599272429
2021-08-31,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,aug/21,,
2021-09-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,sep/21,,
2021-04-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,apr/21,,
2022-09-30,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,sep/22,0.015471318635581932,1484610.85830812
2022-02-28,yvWETH 0.4.3 - FTM,FTM,0xCe2Fc0bDc18BD6a4d9A725791A3DEe33F3a23BB7,ETH,feb/22,0.0029436053209725976,50527966.04028071
2022-01-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jan/22,,482.8650854088
2022-07-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jul/22,,3.0115665399966003e-18
2021-01-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jan/21,,
2022-03-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,mar/22,,482.6858984243
2021-06-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jun/21,,
2021-10-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,oct/21,,37057.48161013
2022-04-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,apr/22,,483.1105124277
2021-02-28,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,feb/21,,
2021-12-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,dec/21,,1033.7945943269
2022-05-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,may/22,0.3422095321097576,0.0
2021-05-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,may/21,,
2021-11-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,nov/21,,1034.1230665456
2021-03-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,mar/21,,
2022-06-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jun/22,,3.01365188136e-18
2021-07-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,jul/21,,
2022-08-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,aug/22,,3.01159637924e-18
2021-08-31,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,aug/21,,
2021-09-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,sep/21,,
2021-04-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,apr/21,,
2022-09-30,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,sep/22,,2.9420476971057e-19
2022-02-28,yvCurve-USDM 0.4.3 - ETH,ETH,0x6FAfCA7f49B4Fd9dC38117469cd31A1E5aec91F5,Stable,feb/22,,483.9364154342
2022-01-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jan/22,0.02883914290036338,5806147.6798857
2022-07-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jul/22,0.03823946002751755,2077972.43208186
2021-01-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jan/21,,
2022-03-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,mar/22,0.07378337472019658,5520711.5838702
2021-06-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jun/21,0.000897519653155765,6467579.5727949
2021-10-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,oct/21,0.03227183339348505,8424555.306542138
2022-04-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,apr/22,0.000235376516085406,3499070.1201500962
2021-02-28,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,feb/21,,
2021-12-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,dec/21,0.20144865730546146,7632823.44920057
2022-05-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,may/22,0.03370810089305176,2240039.58878008
2021-05-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,may/21,0.1609095416902082,11381840.979924321
2021-11-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,nov/21,0.14094209011105097,6489568.34445787
2021-03-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,mar/21,,
2022-06-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jun/22,0.050440769525931906,1445819.98297167
2021-07-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,jul/21,0.03700280965793201,7071639.35472351
2022-08-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,aug/22,0.046382338685641455,1478311.32104744
2021-08-31,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,aug/21,0.19948212806304744,12601560.0823675
2021-09-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,sep/21,0.15094735178517515,9778448.3241939
2021-04-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,apr/21,,115705.74292487
2022-09-30,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,sep/22,0.0956444100273044,1264346.7259353949
2022-02-28,yvSNX 0.3.5 - ETH,ETH,0xF29AE508698bDeF169B89834F76704C3B205aedf,Altcoin,feb/22,0.011682157797101134,3648972.8220145255
2022-01-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jan/22,0.051768159691743865,14512097.354549577
2022-07-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jul/22,0.0023386087070058625,3363274.54717845
2021-01-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jan/21,,
2022-03-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,mar/22,0.03503497280617984,14219413.4009232
2021-06-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jun/21,0.14875605256966384,53061360.696204096
2021-10-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,oct/21,0.04835939030572911,19315537.201845247
2022-04-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,apr/22,0.03820404165675906,9897424.269140124
2021-02-28,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,feb/21,,
2021-12-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,dec/21,0.07271045364475515,21901329.8473408
2022-05-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,may/22,0.008745241993440844,4349029.775730831
2021-05-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,may/21,0.34820370305921267,49824058.0153954
2021-11-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,nov/21,0.058099251180931066,20715050.6903039
2021-03-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,mar/21,,
2022-06-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jun/22,0.008745241993440844,3440805.9308111635
2021-07-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,jul/21,0.08757194248900113,75918667.61049388
2022-08-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,aug/22,0.012140503534459723,3240054.31414582
2021-08-31,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,aug/21,0.10971127148386395,55534781.1182609
2021-09-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,sep/21,0.10372148268925008,34379580.839843
2021-04-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,apr/21,,9632753.95837539
2022-09-30,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,sep/22,0.03126965829948802,2702890.94657718
2022-02-28,yvCurve-LUSD 0.3.5 - ETH,ETH,0x5fA5B62c8AF877CB37031e0a3B2f34A78e3C56A6,Stable,feb/22,0.017634198694341574,13946658.405847
2022-01-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,jan/22,0.12410737163862495,7332197.430795
2022-07-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,jul/22,0.0011058074335441592,567265.591417
2021-01-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,jan/21,,
2022-03-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,mar/22,0.03222961031143878,10200920.585375
2021-06-30,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,jun/21,,
2021-10-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,oct/21,,
2022-04-30,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,apr/22,0.01192576799713252,3456814.536348
2021-02-28,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,feb/21,,
2021-12-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,dec/21,,1981.816797
2022-05-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,may/22,0.017554318594076967,654610.063149
2021-05-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,may/21,,
2021-11-30,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,nov/21,,0.0
2021-03-31,yvUSDT 0.4.3 - FTM,FTM,0x148c05caf1Bb09B5670f00D511718f733C54bC4c,Stable,mar/21,,
