"Time","yvCurve-UST 0.4.3","yvCurve-HUSD 0.3.5","yvCurve-EURT 0.4.3","yvCurve-ankrETH 0.3.5","yvCurve-CVXETH 0.4.3","yvCurve-d3pool 0.4.3","yvDAI 0.3.0","yvCurve-UST 0.3.5","yvCurve-ibAUD 0.4.3","yvCurve-tBTC 0.3.5","yvCurve-EURS 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-USDT 0.3.5","yvCurve-RAI 0.4.3","yvCurve-MIM 0.4.3","yvCurve-GUSD 0.3.5","yvCurve-DUSD 0.3.5","yvLUSD 0.4.3","yvCurve-Aave 0.3.5","yvCurve-USDN 0.3.5","yvCurve-USDK 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-pBTC 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-ibCHF 0.4.3","yvCOMP 0.4.3","yUSD 0.3.5","yvCurve-ibKRW 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-sUSD 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-ibBTC 0.4.3","yvUSDC 0.3.0","yvCurve-LUSD 0.3.5","yvCurve-HBTC 0.3.3","yvLINK 0.4.2","yvCurve-ibEUR 0.4.3","yvCurve-CRVETH 0.4.3","yvCurve-BUSD 0.3.5","yvCurve-USDM 0.4.3","yvSUSHI 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-alETH 0.4.3","yvCurve-YFIETH 0.4.3","yvYFIETH-f 0.4.3","yvUSDT 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-Pax 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-3pool 0.3.5","yvRAI 0.4.2","yvCurve-EURN 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-yBUSD 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-sETH 0.3.2","yvBOOST 0.3.5","yvWBTC 0.3.5","yvCurve-alUSD 0.3.5","yvCurve-FRAX 0.3.5","yv1INCH 0.3.2","yvCurve-EURTUSD 0.4.3","yvDAI 0.2.2","yvCurve-rETH 0.3.5","yvCurve-RSV 0.3.5","yvCurve-USDP 0.3.5","yvCurve-Compound 0.3.5","yvYFI 0.3.2","yvCurve-3Crypto 0.4.3","yvSNX 0.3.5","yvCurve-OUSD 0.4.3","yvUNI 0.3.5","yvTUSD 0.4.3","yvWETH 0.4.2","yvUSDC 0.4.3","yvsUSD 0.3.3","yvWETH 0.3.2","yvCurve-sAave 0.3.5","yvCurve-USDP 0.4.3","yvWBTC 0.3.1","yvCurve-DOLA 0.4.3","yvCurve-MIMUST 0.4.3","yvAAVE 0.4.3","yvDAI 0.4.3","yvCurve-stETH 0.3.0","yvYFI 0.4.3","yvHEGIC 0.3.0","yvUSDC 0.2.2","yvCurve-oBTC 0.3.5","yvCurve-LINK 0.3.5","yvCurve-TUSD 0.3.5","yGov","yveCRV"
1644688800000,0,8730.18296625,42539.55100244,624649.763145,317.5875828169,123126.26052856,2774611.021375387,172535.285162,7325.4700233,584833.835454,8191738.48581475,316380025.395157,0,1108228.2839940381,71944148.83368419,1219233.1080159612,1009317.8108537336,3376774.29235507,695094.684666,69867530.17326646,0,218127.01946828,4722967.480088769,328624.8653216,1849112.7603915676,448839.476534,6060621.63743388,12823375.666634055,77629.94680935,4715574.55397153,31227.96625395,2361620.75251724,undefined,0,138629011.077073,14117457.102267224,20542156.0073748,5457282.638389249,40689078.6292918,647616.559813,2480618.19921874,482.7500854884,4502262.71421615,126111.22394953,26407.54146025,58648.64286079,undefined,118776103.190398,121527.772271,0,2226028.3049924048,5483974.34095187,15216.18813696,0,637969.391991,570418.886076,6216300.40942661,4956945.49733399,30794406.163700763,60086725.9965344,26077708.2889705,134206929.63946214,1086510.6397970356,4258244.23849659,2.09874751e-10,2189310.1848052475,29872.74769306,6927819.85668572,20562231.754255,11977521.64600656,13245304.448341046,5161659.3802712895,79806.42577422,1539590.7482243378,29646.50591927,535955863.191744,325308018.237799,416861.428925,2261193.1469057524,1027661.2059498618,0,4638.77954291,0,3596073.86788601,2455285.8016816,376871129.2617,579090613.1108527,38331342.73207845,19621.88297662,28.048948,883597.746434,2117231.8497451134,7338.67868853,16117027.083245166,71680764.32517986
1644696000000,0,8730.18344595,42545.92363193,628579.836519,318.5791388953,123126.26052856,2774611.021375387,172535.35977565,7329.45501918,584697.041843,8192965.64766791,316380260.575119,0,1108228.3487215778,71944159.51282422,1219233.20792,1009317.83206186,3376774.29235507,695097.86032,69867532.90612347,0,218572.772423,4721862.76857407,321799.013591,1849112.7603915676,449875.818686,6060642.28632722,12811078.0155512,77502.6286685,4715574.55397153,31232.64911703,2361630.1946605965,undefined,0,138628496.167244,14117458.27521745,20537351.151490577,5495169.806506409,40695174.04911271,642799.764211,2480618.2639696077,482.7500886669,4476686.42105993,126081.72698487,26573.68988872,58527.98925522,undefined,118776002.761067,121536.90500782,0,2225507.6336133056,5483974.90132978,15216.18813696,0,637969.425935,570420.911621,6214846.4048567,4988132.829284689,30966441.3739643,60072671.577959,26077709.4689544,134206964.99933948,1084825.1918423,4258565.91329442,2.09874751e-10,2195679.948080034,29872.74836908,6927820.23080293,20562324.92787838,11855071.8404086,13271977.805236058,5158273.58891085,79806.433968,1538736.7376669117,29646.50591927,539340495.5243552,325308079.237799,416861.428925,2275419.76717324,1027664.9827232657,0,4637.69452208,0,3596073.998369314,2445579.495674063,376869654.05761105,582734051.5302583,37939469.88854936,19621.88297662,28.048948,883391.071187,2131930.725421814,7338.67902249,15952257.86875425,70187760.98261085
1644703200000,0,8730.18428955,42545.92363193,611325.635982,317.3989374204,123126.26052856,2774611.021375387,172536.01918673,7329.45501918,573194.809184,8192965.64766791,316377224.483713,0,1108228.462551454,71960226.1446816,1219233.32329271,1009317.8693584778,3376774.29235507,695101.033092,69867560.1340342,0,211460.077356,4628973.62529609,312019.811423,1849112.7603915676,435817.117482,6060662.93165588,12811078.0155512,77502.6286685,4715574.83177449,31232.66053868,2361635.0602345164,undefined,0,138620897.293208,14113431.516934255,20133337.2910105,5356313.7432742305,40695174.04911271,624117.525091,2480618.37784051,482.7500942566,4405657.70371458,123601.42981762,25844.25413265,56979.78440119,undefined,118776002.761067,121535.08568548,0,2181727.189093706,5483975.88681058,15216.18813696,0,637969.485417,570422.936608,6092587.10307492,4851210.94965304,30206841.3459781,58890912.9483024,26077765.5790905,134206979.290739,1058756.2671537048,4258560.29565178,2.09874751e-10,2135409.5276105464,29872.74955792,6927820.8887256,20562418.7528814,11553232.465790356,13062584.8234141,5000306.2703144895,79806.44783,1493694.17908421,29646.50591927,524535843.97361106,324118092.550472,416861.428925,2212960.52477225,1027668.7623629034,0,4546.46109797,0,3796105.6128043695,2379034.8263769,376869654.05761105,566738267.4954091,36973501.396863505,19621.88297662,28.048948,866012.880138,2078059.5043241,7338.67960978,15546100.9425312,68029036.14531836
1644710400000,0,8730.1850749,42545.92363193,619390.142935,322.7975534343,123126.26052856,2774611.021375387,172537.48487639,7329.45501918,577459.217536,8192965.64766791,316377482.240842,0,1119049.8613444255,71960271.42236225,1219233.430699716,1009317.9040800174,3376774.29235507,695104.26593,69867564.59178708,0,212928.76659245,4663411.888651,322164.30042236,1849112.7603915676,441034.72879149,6060690.28678684,12811078.0155512,77502.6286685,4714187.04497432,33258.2921452,2361635.0602345164,undefined,0,138619843.923192,14113438.396198273,20283123.664398354,5358782.15367722,40695174.04911271,631586.04758,2480618.4838494,482.75009946,4411949.93020292,124520.98973212,26185.18727021,57750.46794482,undefined,118776002.761067,122029.58943935,0,2197958.62646807,5483976.80425062,15216.18813696,0,637969.540792,570424.980521,6137914.23953166,4915250.75166594,30581542.678397264,59332375.715773,26077767.51094164,134206999.3018086,1069425.8737746673,4258560.65043017,2.09874751e-10,2163579.49786751,29872.75066468,6927821.50122318,20562521.1191165,11713322.70904125,13152291.499504967,5051951.65629171,79806.45346637,1516684.3470842238,29646.50591927,531455463.42658496,324029339.557642,416861.428925,2242153.5349919,1027672.82757885,0,4580.2854913,0,3796107.7500273506,2388899.53441059,376869654.05761105,574239041.4080393,37485833.9280393,19621.88297662,28.048948,872455.772677,2079017.537273166,7338.68730171,15761519.362342471,68758256.51954149
1644717600000,0,8730.18560987,42545.92363193,622316.464898,323.575542052,123126.26052856,2774611.021375387,172538.2034264,7329.45501918,579798.390242,8192965.64766791,316465927.209475,0,1119049.93424402,71958210.386595,1219234.0958969,1009317.9277316025,3376774.29235507,695107.422385,69867567.62831493,0,213558.76361529,4682302.357413,322021.134556,1849112.7603915676,446589.442704,6060710.84566836,12811078.0155512,77629.94680935,4714187.04497432,33258.2959824,2361635.487378283,undefined,0,138619515.107927,14113439.700975453,20365285.9292128,5394947.3581913905,40695179.612888895,632927.519169,2480618.5560604353,482.750103005,4491738.80482082,125025.39562179,26308.89974691,58146.87263879,undefined,118775943.522056,122029.28705113,0,2206862.14137272,5483977.42919155,15216.18813696,0,637969.578512,570426.99786,6162777.64308558,4938472.95885516,30711908.4605693,59572717.5115579,26077769.0276879,135206593.331619,1080141.875794103,4258531.39156165,2.09874751e-10,2173822.33999598,29872.75141858,6927821.9184437,20562615.180015855,11818578.703922099,13190802.042723173,5106415.21736186,79806.45730575,1527385.3184888633,29646.50591927,533966497.036552,324029643.646686,416861.428925,2252746.63727096,1027677.1400161136,0,4598.83917345,0,3796107.7500273506,2405361.0790349753,376869408.009324,576952049.1318508,37822681.8781934,21357.9120462,28.048948,875989.903158,2093048.354773827,7338.69977366,15903152.478967562,68723733.56505358
1644724800000,0,8730.18828861,42545.92363193,622499.174383,323.6227691023,123126.26052856,2774611.021375387,172545.84443244,7329.45501918,578861.215734,8192965.64766791,316466156.2577834,0,1119050.299274396,71958253.26203117,1219234.4639277058,1009318.04616226,3376774.29235507,695110.615361,69858670.20596981,0,213465.304595,4674733.97763452,322021.44183537,1849112.7603915676,443245.9452245,6060731.62361989,12811078.0155512,77629.94680935,4714187.04497432,33258.2959824,2361638.2688657935,undefined,0,138619413.632618,14112567.03933825,20332367.888803557,5381896.24057656,40695179.612888895,633023.42632,2480578.4481958165,482.7501207544,4473879.576060969,124823.30707564,26316.62392871,58109.98510083,undefined,118775912.833569,122029.28705113,0,2203295.01359461,5483980.55846031,15216.18813696,0,637969.76739,570429.037623,6152816.25269836,4939922.917910591,30642455.1001447,59476425.3637751,26077775.6165867,135206631.22915322,1069126.2045100413,4258532.60165625,2.09874751e-10,2174460.565050244,29872.7551936,6927513.86583474,20562706.023561,11800053.289871229,13185031.776375221,5056609.160385409,79806.48416211,1527394.31586562,29646.50591927,534123211.737599,324029743.646686,416861.428925,2253408.03416544,1027681.49045905,0,4591.40570189,0,3796125.84401444,2400225.2831926174,376869895.104881,577121450.97813,37763395.490222305,20012.13122434,28.048948,872027.869013,2088008.46219874,7338.70158369,15878224.567433737,68719783.0945018
1644732000000,0,8730.18858496,42545.92363193,620058.546742,319.7570496277,123126.267484,2774611.021375387,172546.334063,7329.45501918,579023.702416,8163332.06313083,316466403.720378,0,1119050.33965835,71958255.00309148,1219234.5131472822,1009318.0592644534,3376774.29235507,695113.841083,69858696.56058052,0,213198.546164,4676045.15867792,322022.34295456,1849112.7603915676,440133.574543,6060752.38576137,12811078.0155512,77629.94680935,4714187.04497432,33258.2959824,2355941.3054961925,undefined,0,138595700.959466,14112567.7903333,20338067.68339053,5370559.6402606,40695179.612888895,631799.879225,2480578.4881975474,482.750122718,4438490.77120743,124858.299313,26213.44454728,57973.12877372,undefined,118775912.833569,122029.5527506,0,2203913.720495624,5491053.80133854,15216.18813696,0,640740.376853,570431.077751,6154557.31109191,4920555.000795529,30315289.941462632,59488353.4183811,26077776.3455282,135206636.5542322,1056278.9376506256,4258538.42818084,2.09874751e-10,2165935.174534295,29872.75561124,6927514.09694965,20594577.0298426,11790618.806307612,13168989.305701677,4997538.19736032,79806.49571251,1523074.3208684,29646.50591927,532032433.776384,324494573.297859,416861.428925,2244573.11492532,1027685.821055382,0,4592.6928156,0,3796125.8795866095,2394834.8144431766,377216236.0871845,574925823.5558872,37821054.2259922,20012.13122434,28.048948,872272.484277,2083937.53654532,7338.70178394,15865529.4680964,68715850.69012631
1644739200000,0,8730.18922333,42545.92363193,622003.181431,320.2647306468,123126.267484,2774611.021375387,166078.37516483,7329.45501918,581082.427881,8163332.06313083,316466671.39911735,0,1119051.9116090222,71958257.02265434,1219234.600857704,1009318.0874874624,3376774.29235507,695117.033238,69852127.1100501,0,213678.81256357,4692669.023091351,322022.47328242,1849112.7603915676,444245.55333,6060773.29269146,12811078.0155512,77471.38274959,4714187.04497432,33258.30707884,2355941.36021871,undefined,0,138591999.267185,14106290.169100557,20410371.05023515,5443587.06029551,40695179.612888895,667672.47028,2480578.57436398,482.7501269478,4452737.031779,125302.18077134,26295.65545112,58156.59213328,undefined,118775912.933569,122029.5527506,0,2211749.0545831365,5491054.54803106,15216.18813696,0,640740.422061,570433.132092,6176437.55199888,4935986.9233245,30436870.4506289,59701832.9130616,26077779.0677427,135291039.12211668,1067228.99299312,4258531.3268555105,2.09874751e-10,2172746.86855021,29872.75651085,6923697.63620124,20594683.485358,11823702.762976743,13195921.22120814,4995272.00575296,79806.54106162,1527211.216537702,29646.50591927,533658915.461272,324490136.792234,416861.428925,2251612.570735387,1015012.1800701438,0,4609.02018547,0,3796126.064349575,2403750.170198006,377216531.240856,576728924.8014249,37931194.7638156,20426.1496936,28.048948,875373.515236,2112593.074346703,7338.70221528,15916184.526192129,68711890.91275644
1644746400000,0,8730.191608,42545.92363193,621260.165853,320.0717327934,123126.30730056,2774611.021375387,166079.06668817,7329.45501918,580037.965914,8128407.28357913,316466908.08995056,0,1119052.2328354272,71955621.018014,1219234.9285067553,1009318.192916688,3376774.29235507,695120.202639,69852756.3949159,0,213463.557081,4684234.222651864,322023.413646,1849112.7603915676,446127.988681,6060794.03208061,12811078.0155512,77471.38274959,4714187.04497432,33258.32273694,2355941.7148449933,undefined,0,138379171.34432,14106306.270592934,20373684.591876924,5474680.4385244,40715890.49896529,667323.826115,2480578.8962453427,482.7501427486,4475185.301483929,125076.958458,26264.24395,58227.73627754,undefined,118921731.291986,122029.5527506,0,2207773.563917626,5483273.70659421,15216.18813696,0,640740.590939,570435.169966,6165335.76367294,4930090.62683776,30440710.6385642,59594420.4575236,26077784.9303958,135291073.35311848,1067228.99299312,4258524.453787215,2.09874751e-10,2170151.4079206334,29872.75987145,6923699.49488564,20594779.239255723,11842835.440652521,13182911.0713675,4995272.00575296,69810.08388039,1534031.9572123757,29646.50591927,533014796.03491104,324490522.696966,416861.428925,2248922.9008686426,1015016.46544306,0,4600.73573896,0,3796126.11690556,2412137.4068359765,377216547.240866,575746391.6255617,38044788.4484006,20426.1496936,28.048948,873800.082106,2107356.74720349,7338.70382661,15973771.781852279,68707962.88806
1644753600000,0,8730.19324769,42546.51438087,624519.767277,320.9203001104,123126.30730056,2774611.021375387,166079.85436741,7329.45501918,582547.038471,8128408.90225607,316467137.93890834,0,1119052.45371113,71595092.23277909,1219235.1537986768,1009318.2654099632,3376774.29235507,695123.376762,69852884.93230388,0,214151.503324,4704496.7480076,322023.787257,1848965.5278399545,448660.205809,6060814.84112652,12811078.0155512,77471.72470358,4714203.89531403,33258.32280777,2355942.07163011,undefined,0,138373455.955549,14106315.3668891,20461814.499169234,5484128.091840951,40715894.08884969,669058.304416,2480579.1175713944,482.7501536133,4491852.043238745,125618.00057176,26402.04606845,58697.406803,undefined,118921736.824355,122029.5527506,0,2217323.7588283364,5483275.62182079,15216.18813696,0,640740.70706,570437.214682,6192005.09945207,4955957.8132258,30586736.1543291,59848003.006597,26077788.9615638,135291101.13503814,1078035.0192633765,4258524.45459554,2.09874751e-10,2181537.66605616,29872.76218219,6923700.77291949,20594871.418092053,11971273.1551574,13224828.597081337,5045897.06650789,69810.09458379,1541491.5758426257,29646.50591927,535811913.11306494,324490535.300212,416861.428925,2260722.4539241255,1015020.7521720252,0,4620.63701808,0,3796126.11690556,2411374.89201297,377221427.878464,579140644.4450256,38451951.6675573,20003.20568235,28.048948,877580.2041,2110993.5804991457,7338.70493455,16147010.2558617,68704021.72432636
1644760800000,0,8730.19351158,42546.60816228,625923.183486,321.2867526505,123126.310735,2774611.021375387,166079.859327,7329.45501918,582317.245955,8128415.46009334,316467380.696877,0,1119052.4892581617,71595106.56217712,1219235.1900564425,1009318.2770768,3376774.29235507,695126.54912,69852886.89097609,0,214284.221098,4702640.449609551,322023.9456555,1848965.5278399545,446320.477282,6060836.05105327,12811078.0155512,77472.06977684,4714203.89531403,33258.33782641,2355942.0881369454,undefined,0,138366833.922327,14106316.005486665,20453739.0200497,5466175.496055511,40306387.7080232,673558.458416,2480579.1531909048,482.7501553618,4476190.204460915,125568.43920172,26461.37655143,58585.43631657,undefined,118921754.831205,122029.5527506,0,2216449.2381190946,5433341.29414125,15216.18813696,0,640740.725748,570439.308737,6189574.29203263,4967094.8050302,30531960.93513807,59824383.3369609,26077789.6103272,135291108.07292855,1078035.0192633765,4258524.5749102095,2.09874751e-10,2186440.0013914257,29872.76255408,6923707.14351789,20594968.9303386,11899680.53153514,13232981.777612157,5044583.94718827,69810.09966469,1538087.3678935023,29646.50591927,536914538.8743523,324491576.68789,416861.428925,2265802.7327300063,1015025.0373764456,0,4618.81343309,0,3796126.11690556,2414197.01199186,377336351.21817,580438548.2103091,38221997.1811625,20423.17451294,28.048948,877233.988763,2104706.974513206,7338.70511286,16050445.186057543,68700082.20297237
1644768000000,0,8730.19363593,42546.60816228,623393.59119,320.6331852745,123126.310735,2774611.021375387,166080.51547748,7329.45501918,584266.698972,8120430.9625201,316467621.21999764,0,1119052.5060082024,71595106.93942866,1219235.2071413854,1009318.2825743052,3377098.32948689,695129.724355,69852887.60219416,0,214225.905535,4718383.02860119,325301.950013,1848965.5278399545,447226.6451,6060856.91004025,12811078.0155512,77472.06977684,4553707.49544291,33258.33782641,2355942.0881369454,undefined,0,138362778.717179,14106316.306398844,20522209.960373078,5428126.72249666,40306412.3395932,675650.743603,2480579.1699751,482.7501561857,4476058.99211679,125988.79213077,26354.43612164,58554.81126085,undefined,118921858.831205,122029.5527506,0,2223869.052290206,5433341.4380592,15237.8152062,0,636404.909332,570441.358583,6210294.5460691,4947020.89646922,30494078.778272636,60024651.4530903,26077789.9224339,135321186.66186816,1066176.8731543357,4258524.63160347,2.09874751e-10,2177620.739583167,29872.76272931,6923707.239629,20595065.55786225,11933228.8068041,13229995.1982829,4941950.29581806,69810.100476,1534924.4296207563,29646.50591927,534744420.97115695,324491580.388337,416861.428925,2256645.7670067055,1015029.3304208546,0,4634.27537375,0,3796126.11690556,2420346.7748895944,377338303.017516,578317256.4612417,38329754.870905906,21434.48168833,28.048948,880170.621451,2084565.26953586,7338.70519688,16095695.5397846,69395267.92994651
1644775200000,0,8730.19410911,42546.60816228,614459.762718,318.3056095286,123126.310735,2774611.021375387,166080.52424438,7329.45501918,578323.778914,8109953.70175552,316467863.5179446,0,1119052.5697480855,71585927.4234733,1219235.2721556923,1009318.3034942742,3377098.32948689,695132.890308,69852890.30863284,0,212452.566441,4670389.798923969,315344.73138739,1848965.5278399545,437472.978334,6060878.68919509,12811078.0155512,77472.06977684,4553707.49544291,33258.37375366,2355946.768737776,undefined,0,138348412.809333,14106317.4514771,20313466.464578073,5324393.18495133,40306412.3395932,660383.967217,2480579.23384494,482.750159321,4386902.98491843,124707.28740575,25975.05370778,57574.40859149,undefined,118921858.931205,122025.63605372,0,2201248.7739454056,5433341.98571837,15237.8152062,0,636404.942613,570443.486647,6147125.9849168,4875815.16723702,30029881.93335175,59414105.3373265,26077791.140509654,135321193.99113947,1054495.0016216564,4258670.77079795,2.09874751e-10,2146287.1707848446,29872.76339614,6923707.6053661,20595162.8399019,11705728.32504316,13121275.3612963,4735503.47159355,69810.103563,1502757.3926164024,29646.50591927,514477087.368034,324491663.877622,416861.428925,2224160.32179943,1015033.6131152578,0,4587.13742692,0,3796126.11690556,2352836.469619956,377350897.59851503,562559070.5864265,37600082.26591191,19899.36429421,28.048948,871217.887865,2036694.3598186537,7338.70551661,15789488.215968667,67267199.87950648
1644782400000,0,8730.19597576,42546.60816228,607492.117723,316.4792766292,123126.31114427,2774611.021375387,166080.821357,7329.28041884,575328.29434,8109953.70175552,316468111.59570146,0,1119052.8211955682,71288866.840665,1219235.528630652,1009318.3860214662,3377412.3359838,695136.095128,69853342.7064018,0,211266.64555766,4646199.050909409,305389.30291242,1848965.5278399545,427462.227439,6060899.49177515,12811078.0155512,77472.06977684,4553707.49544291,33258.37628361,2355949.8731355052,undefined,0,138348412.809333,14105064.244811717,20208250.82477727,5234802.067709951,40306412.3395932,646143.182544,2480581.476924946,482.75017169,4296099.66717713,124061.35348526,25680.51049447,56832.4291134,undefined,118921858.931205,122023.05316651,0,2189847.19233938,5433344.1461792,15237.8152062,0,636405.073905,570445.531006,6115286.3375018,4820526.03162887,29755854.3542487,59106364.0112874,26077796.78157677,135321840.91904384,1032478.5063076378,4258668.787659074,2.09874751e-10,2121949.42245572,29872.76602673,6923724.3096502,20595262.282663375,11537188.483784271,13048850.332085438,4625791.090812471,69810.11574129,1473770.38120791,29646.50591927,508659471.396881,324491663.877622,416861.428925,2198939.53359718,1015037.895966287,0,4563.37788789,0,3796126.568657684,2312468.609691253,377500897.59851503,556678030.1077322,37058713.8247137,19899.36429421,28.048948,866705.32838,2002831.3651037836,7338.70677791,15562150.132973418,65139741.46934
1644789600000,0,8730.19628416,42546.60816228,613806.040219,319.0853023114,123126.31114427,2774611.021375387,166080.8269856,7329.28041884,579185.68906,8107489.81604208,316468349.8935646,0,1119054.641974833,71288867.6907346,1219235.783527973,1009318.399656354,3377412.3359838,695139.280464,69853344.47037743,0,212480.143918,4677350.349856529,308746.326503,1848965.5278399545,436578.831649,6060920.36238768,12811083.682128346,77864.112233,4553707.49544291,33258.37628361,2355949.9071065574,undefined,0,138296847.354411,14105065.006272938,20343740.771665744,5342320.46704674,40306419.966116495,653048.785584,2480581.518553067,482.7501737329,4348536.812406816,124893.145724,25947.41890064,57489.73723959,undefined,118921858.931205,122023.05316651,0,2204529.4269551635,5433344.50312388,15237.8152062,0,636405.095597,570447.582068,6156287.40326748,4870627.79733624,30121111.0572795,59502653.5362987,26077797.5394148,135321846.199377,1054399.71840991,4258668.9242904,2.09874751e-10,2144024.6551904343,29872.76646134,6923724.54802515,20595357.602537457,11683866.264035422,13123358.5859034,4672425.98135094,69810.11775335,1486779.138930312,29646.50591927,513946188.86931,324496922.023484,416861.428925,2221794.04212884,1015042.2156909975,0,4593.9738970653,0,3796126.568657684,2339554.62805693,376000516.502768,562550366.7645087,37531368.410819,19824.83757973,28.048948,872516.314196,2043967.8244640664,7338.7069863,15759821.489282554,65851775.7754511
1644796800000,0,8730.1975368,42610.82280904,614530.228977,319.27481752,123126.31114427,2774611.021375387,166081.0865985,7341.94407842,578376.973811,8119726.26959622,316468579.299716,0,1119054.8130592245,71274546.14308316,1219236.142916086,1009318.4550371644,3050296.3894288065,695142.448113,69853352.03495578,0,212466.988371,4670819.36583728,308746.80400568,1851797.81087923,435473.430437,6060941.17150983,12811083.682128346,77720.45150933,4551725.38668056,33308.57240916,2355951.01055603,undefined,0,138289655.593565,14105078.207550135,20315334.7664446,5324122.81332144,40368187.4568821,653443.58641,2480581.6876339666,482.7501820329,4305597.1466179695,124718.75867255,25978.03306794,57432.69265692,undefined,119437085.390001,122117.11302113,0,2201451.25230183,5433345.95292569,15237.8152062,0,636405.183702,570449.627134,6147691.38404731,4876374.32582433,30076558.7699553,59419569.86507,26023691.016590137,135321865.49601772,1054236.2823800617,4261958.0334040895,2.09874751e-10,2146554.2467077626,29872.76822663,6923725.51623243,20595449.3697955,11647482.760559915,13122520.007778464,4624141.04423841,69810.12592571,1482442.2775893777,29646.50591927,514390824.430434,324496922.023484,416861.428925,2224415.388552547,1015046.50396809,0,4587.55932228,0,3796126.568657684,2332010.92953699,375990853.17736,563303643.0138739,37414495.9097002,19426.703096,28.048948,871298.019963,2037005.4157271353,7338.70783271,15710745.480796073,65847999.2443884
1644804000000,0,8730.19850751,42610.82280904,605545.84993,316.917771961,123126.31114427,2774611.021375387,166081.28710342,7319.55415313,571224.42989,8119726.26959622,316468815.482107,0,1119054.9456376354,71239518.5947455,1219236.27587785,1009318.49795341,3050296.3894288065,695145.616467,69853357.80161831,0,210539.082668,4613057.42512676,302170.552427,1851797.81087923,424944.77983,6060961.97059531,12811083.682128346,77837.17584731,4551725.38668056,33308.58112732,2355951.35101379,undefined,0,138267795.156403,14105080.6251938,20064123.8559132,5155870.36807318,40368190.4680074,641694.646784,2480581.81865981,482.7501884648,4305258.468847049,123176.408054,25598.23931188,56547.3895484,undefined,119437085.390001,122117.0006937,0,2174226.8668816765,5433347.07642047,15229.81123163,0,636405.253637,570451.671057,6071665.34043978,4805082.1529522,29778660.9311687,58684750.0888131,26021072.8826,135321879.2701635,1042915.3307578184,4261938.15825497,2.09874751e-10,2115171.8573255073,29872.7695946,6923726.2665252,20595542.45738826,11458831.198396286,13002539.711401759,4526807.00679516,69810.14062117,1456862.0282182428,29646.50591927,506870518.128164,324515607.211823,416861.428925,2191894.62705557,1015050.7989076584,0,4530.8266781,0,3796126.568657684,2299348.5999605237,375990853.27736,555140174.3809763,36715267.3090828,19426.703096,28.048948,860523.02132,1972632.1557184637,7338.70848862,15456282.1998764,64441553.329775
1644811200000,0,8730.19872397,42546.60816228,610157.804146,314.9436643313,123126.32314483,2774611.021375387,166082.00052944,7319.55415313,574265.349945,8107489.90412197,316469048.139612,0,1119054.9752018,71239519.29464944,1219236.3055274987,1009318.5075234668,3050296.3894288065,695148.786017,69847313.105015,0,211451.99072764,4637615.109161089,305215.911258,1851797.81087923,424022.5478,6060984.99453255,12811083.682128346,77716.85999123,4544875.94081004,33258.391245,2355951.69016821,undefined,0,138256557.988493,14104489.069541423,20170935.326510735,5174899.8950141,40316947.0619722,655569.593614,2480556.7977198055,482.7501898991,4310072.98099602,123832.13832057,25793.20044939,56848.719215,undefined,119536581.535929,122022.94092559,0,2185801.393691552,5429988.36169513,15229.81123163,0,636405.268861,570453.716264,6103987.90553942,4841680.77243952,29955717.1038674,58997158.6696038,26021083.92531167,135321885.20471933,1042915.3307578184,4258649.715662555,2.09874751e-10,2131281.41495261,29872.76989964,6923517.550927,20595635.848706756,11494129.769143837,13058707.86290456,4587306.03299824,69810.147207,1462860.1945912945,29646.50591927,512165281.049,324519000.362987,416861.428925,2208588.520123787,1015055.8246408446,0,4554.94655814,0,3796126.568657684,2299171.4586163,376486617.41603506,559427706.5514907,36828572.48092289,19035.05869903,28.048948,865104.022854,1979912.83852698,7338.70863489,15503894.7932797,65087272.4253932
