"Time","yvCurve-UST 0.4.3","yvCurve-HUSD 0.3.5","yvCurve-EURT 0.4.3","yvCurve-ankrETH 0.3.5","yvCurve-CVXETH 0.4.3","yvCurve-d3pool 0.4.3","yvDAI 0.3.0","yvCurve-UST 0.3.5","yvCurve-ibAUD 0.4.3","yvCurve-tBTC 0.3.5","yvCurve-EURS 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-USDT 0.3.5","yvCurve-RAI 0.4.3","yvCurve-MIM 0.4.3","yvCurve-GUSD 0.3.5","yvCurve-DUSD 0.3.5","yvLUSD 0.4.3","yvCurve-Aave 0.3.5","yvCurve-USDN 0.3.5","yvCurve-USDK 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-pBTC 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-ibCHF 0.4.3","yvCOMP 0.4.3","yUSD 0.3.5","yvCurve-ibKRW 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-sUSD 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-ibBTC 0.4.3","yvUSDC 0.3.0","yvCurve-LUSD 0.3.5","yvCurve-HBTC 0.3.3","yvLINK 0.4.2","yvCurve-ibEUR 0.4.3","yvCurve-CRVETH 0.4.3","yvCurve-BUSD 0.3.5","yvCurve-USDM 0.4.3","yvSUSHI 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-alETH 0.4.3","yvCurve-YFIETH 0.4.3","yvYFIETH-f 0.4.3","yvUSDT 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-Pax 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-3pool 0.3.5","yvRAI 0.4.2","yvCurve-EURN 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-yBUSD 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-sETH 0.3.2","yvBOOST 0.3.5","yvWBTC 0.3.5","yvCurve-alUSD 0.3.5","yvCurve-FRAX 0.3.5","yv1INCH 0.3.2","yvCurve-EURTUSD 0.4.3","yvDAI 0.2.2","yvCurve-rETH 0.3.5","yvCurve-RSV 0.3.5","yvCurve-USDP 0.3.5","yvCurve-Compound 0.3.5","yvYFI 0.3.2","yvCurve-3Crypto 0.4.3","yvSNX 0.3.5","yvCurve-OUSD 0.4.3","yvUNI 0.3.5","yvTUSD 0.4.3","yvWETH 0.4.2","yvUSDC 0.4.3","yvsUSD 0.3.3","yvWETH 0.3.2","yvCurve-sAave 0.3.5","yvCurve-USDP 0.4.3","yvWBTC 0.3.1","yvCurve-DOLA 0.4.3","yvCurve-MIMUST 0.4.3","yvAAVE 0.4.3","yvDAI 0.4.3","yvCurve-stETH 0.3.0","yvYFI 0.4.3","yvHEGIC 0.3.0","yvUSDC 0.2.2","yvCurve-oBTC 0.3.5","yvCurve-LINK 0.3.5","yvCurve-TUSD 0.3.5","yGov"
1647093600000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153598.71984661,23693.86501673,13.080853861784,6157517.78105904,277142727.82734364,0,349166.618943,68742071.87700912,1190068.1479314847,987686.392929,5068751.49594009,638397.507676,70448980.35140061,0,139.7481113323,97.7515246279,296358.887656,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101392.978256384,undefined,0,99525309.744687,13746815.6512035,522.9998788666,281059.472248,29523458.1774061,3872.1326294,2474748.05000124,481.0181554077,465012.737564,0.863445540236,8.985048399936,53.3768099448,undefined,93500749.815674,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12961997.195756765,1531.50745789,25769067.1296509,125364779.694421,556878.117228,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6321221.73556331,9516794.021434018,242.9899155373,7281.67298863,963852.964248,9622.80576733,185395.76249927,14691.63322292,144136.675664,325282249.667865,395769.908078,757.2941512291,486154.140451,0,0.06028099,0,636508.111085,14619.06161894,330658430.672664,184351.82743019,1423.351322157,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647100800000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277142437.61226046,0,349166.618943,68742071.87700912,1190068.1479314847,987686.392929,5068751.49594009,638397.507676,70447925.10673,0,139.7481113323,97.7515246279,296358.887656,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99522242.681145,13745781.430313682,522.9998788666,281059.472248,29521994.858200967,3872.1326294,2474748.05000124,481.0181554077,465112.737564,0.863445540236,8.985048399936,53.3768099448,undefined,93500749.815674,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12961969.241905443,1549.73264669,25768202.4808981,125363700.896082,556712.967197,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320717.85953962,9516794.021434018,242.9899155373,7281.67298863,963776.216661,9622.80576733,185395.76249927,14691.63322292,144426.46563681,328341818.947782,395769.908078,757.2941512291,486154.140451,0,0.06028099,0,636508.111085,14619.06161894,330667285.153163,184353.468782,1423.351322157,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647108000000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277142437.61226046,0,349166.618943,68742071.87700912,1190068.1479314847,987686.392929,5068751.49594009,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,296358.887656,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99521618.729785,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465121.508449,0.863445540236,8.985048399936,53.3768099448,undefined,93501049.815675,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1547.96637855,25768202.4808981,125363700.896082,556712.967197,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7281.67298863,963776.216661,9622.80576733,185395.76249927,14691.63322292,144426.008087,328341179.998614,395769.908078,757.2941512291,486154.140451,0,0.06028099,0,636508.111085,14619.06161894,330627779.82596,184403.35805835,1423.17924695,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647115200000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277142437.61226046,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5068751.49594009,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,296394.193332,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99520480.816495,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465121.508449,0.863445540236,8.985048399936,53.3768099448,undefined,93501049.815675,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1551.70635294,25768202.4808981,125363700.896082,556712.967197,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7282.77930622,963776.216661,9622.80576733,185395.76249927,14691.63322292,146425.908087,328340047.08488,395769.908078,757.2941512291,486154.140451,0,0.06028099,0,636508.111085,14619.06161894,330705326.9373884,184500.07660231,1423.17924695,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647122400000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277142437.61226046,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,296394.193332,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99520278.631608,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465121.508449,0.863445540236,8.985048399936,53.3768099448,undefined,93499015.768574,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1551.70195917,25768202.4808981,125363700.896082,556712.967197,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7282.77930622,963776.216661,9622.80576733,185395.76249927,14691.63322292,146425.908387,328142439.116735,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329186236.344769,184499.97537255,1423.17924695,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647129600000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277142437.61226046,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,296394.193332,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99519336.247786,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465121.508449,0.863445540236,8.985048399936,53.3768099448,undefined,93499065.768574,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1551.70195917,25768202.4808981,125363700.896082,556712.967197,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7282.77930622,963875.940656,9622.80576733,185395.76249927,14691.63322292,146057.186787,328141546.732225,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329186286.344769,184499.97537255,1423.12925932,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647136800000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053898.2354305,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99519336.247786,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465121.508449,0.863445540236,8.985048399936,53.3768099448,undefined,93499042.886527,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1551.70195918,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7282.77930622,963776.216661,9622.80576733,185395.76249927,14691.63322292,146057.306787,328141546.732225,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329186286.344769,184622.028073,1423.12925932,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647144000000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053898.2354305,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70452160.30740225,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99519336.247786,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465122.536179,0.863445540236,8.985048399936,53.3768099448,undefined,93501309.016403,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1556.78420194,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963739.7641,9622.80576733,185407.38649736,14691.63322292,145848.20149959,328123416.715297,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329184199.482831,186079.88314255,1423.1127749781,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647151200000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053597.0912294,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507738.01272392,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99507483.375627,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3872.1326294,2474765.18626753,481.0181554077,465111.878833,0.863445540236,8.985048399936,53.3768099448,undefined,93501012.189379,15630.70239106,0,43.629018883755,4718477.14838805,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12957580.8516533,1556.78420194,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963615.647096,9622.80576733,185407.38649736,14691.63322292,145849.09094573,328112762.86216,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329184147.038662,186079.88314255,1423.1127749781,409200.036697,28.048948,18.093995916531,115106.78776037,7301.86832356,682.7055703442
1647158400000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053597.0912294,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507738.01272392,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99487099.68361,13746138.842022764,522.9998788666,279738.76789259,29521994.858200967,3875.63363464,2474765.18626753,481.0181554077,465144.68036848,0.863445540236,8.985048399936,53.3768099448,undefined,93501012.189379,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12955340.4255442,1556.69031648,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963561.285065,9622.80576733,185406.38138778,14691.63322292,147849.46863754,328103112.779297,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329183907.567399,186065.30013018,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647165600000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053597.0912294,0,349166.618943,68742071.87700912,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507738.01272392,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5258913.47602179,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99482038.090425,13746138.842022764,522.9998788666,279738.76789259,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465363.473296,0.863445540236,8.985048399936,53.3768099448,undefined,93501012.189379,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948480.728688318,1556.66990403,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963786.285065,9622.80576733,185406.38138778,14691.63322292,147849.47243854,328098520.235547,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.24705731,329182661.177787,186015.23899256,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647172800000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6157517.78105904,277053597.0912294,0,349166.618943,68038350.41086324,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507929.31077874,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5255648.59094935,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1101127.7336924258,undefined,0,99473524.764389,13746138.842022764,522.9998788666,279738.76789259,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465714.53098052,0.863445540236,8.985048399936,53.3768099448,undefined,93490911.981626,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948480.728688318,1556.50919567,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963738.682088,9622.80576733,185406.38138778,14691.63322292,147849.48263854,328105282.848564,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.14705731,329311822.903265,186015.33484567,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647180000000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6156972.02620121,277053597.0912294,0,349166.618943,68038350.41086324,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507929.31077874,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5255648.59094935,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1100809.61491054,undefined,0,99470164.948695,13746138.842022764,522.9998788666,279738.76789259,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465571.270964,0.863445540236,8.985048399936,53.3768099448,undefined,93490711.315645,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948480.728688318,1556.50919567,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7283.41578769,963738.682088,9622.80576733,185406.38138778,14691.63322292,147844.78543854,328102520.032891,395769.908078,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14619.14705731,329344654.656773,186108.25908053,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647187200000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6156972.02620121,277005212.43826663,0,349166.618943,68038350.41086324,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70507929.31077874,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5255648.59094935,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1100809.61491054,undefined,0,99467855.405541,13746138.842022764,522.9998788666,279738.76789259,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465571.270964,0.863445540236,8.985048399936,53.3768099448,undefined,93490711.315645,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948480.728688318,1556.50919567,25768202.4808981,125363700.896082,556610.112913,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7228.40205687,963738.682088,9622.80576733,185406.38138778,14691.63322292,147833.39562018,328100572.489656,83540.32535127,757.2941512291,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343480.5027,186108.73544,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647194400000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6156972.02620121,277005212.43826663,0,349166.618943,67438949.96003862,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70506841.7947631,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5253689.39638153,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1100809.61491054,undefined,0,99466002.673004,13746138.842022764,522.9998788666,278520.342927,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465571.270964,0.863445540236,8.985048399936,53.3768099448,undefined,93490711.315645,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948200.613739774,1556.50919567,25768202.4808981,125363700.896082,556334.226333,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7228.40205687,963738.682088,9622.80576733,185406.38138778,14691.63322292,147833.39562018,328100222.387437,83540.32535127,756.25919794,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343480.5027,186123.68952,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647201600000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6156972.02620121,277005212.43826663,0,349166.618943,67438949.96003862,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70506841.7947631,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5253689.39638153,14675517823.966862,4808130.33268736,1990008.60480281,20263.29552185,1100809.61491054,undefined,0,99457150.153409,13746138.842022764,522.9998788666,278520.342927,29517654.5236892,3875.63363464,2474765.18626753,481.0181554077,465605.847318,0.863445540236,8.985048399936,53.3768099448,undefined,93490711.315645,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948200.613739774,1556.50919567,25768202.4808981,125363700.896082,556334.226333,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7228.40205687,963738.682088,9622.80576733,185406.38138778,14691.63322292,147833.42187044,328116401.690585,83540.32535127,756.25919794,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343581.5027,186111.856458,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7055703442
1647208800000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,23693.86501673,13.080853861784,6156972.02620121,276786903.4025676,0,349166.618943,67438949.96003862,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70506841.7947631,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5253689.39638153,14690853784.352034,8077671.96686282,1989861.3214317928,20263.29552185,1100809.61491054,undefined,0,99456296.894483,13746138.842022764,522.9998788666,278520.342927,29516627.3738933,3875.63363464,2474765.18626753,481.0181554077,465987.632448,0.863445540236,8.985048399936,53.3768099448,undefined,93491222.28178,15630.70239106,0,43.629018883755,4718416.30417656,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948200.613739774,1556.50919567,25768202.4808981,125363700.896082,556334.226333,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,242.9899155373,7228.40205687,963695.467269,9622.80576733,185406.38138778,14691.63322292,147833.58187044,328105759.558983,83540.32535127,756.25919794,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343581.5027,186111.856458,1423.1127749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7250703442
1647216000000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582848.371790856,153421.47989374,58483.103467,13.080853861784,6156972.02620121,276786903.4025676,0,349166.618943,67438949.96003862,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70506841.7947631,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5253689.39638153,14690853784.352034,8077671.96686282,1989861.3214317928,20263.29552185,1100809.61491054,undefined,0,99455105.702075,13746138.842022764,522.9998788666,278520.342927,29516627.3738933,3875.63363464,2474765.18626753,481.0181554077,465987.632448,0.863445540236,8.985048399936,53.3768099448,undefined,93500200.804365,15630.70239106,0,43.629018883755,4707241.6375699,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948200.613739774,1546.78152462,25768202.4808981,125363700.896082,556334.226333,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,239.3247155373,7228.40205687,963695.467269,9622.80576733,185406.38138778,14691.63322292,147833.2712218,328104719.365736,83540.32535127,756.25919794,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343581.5027,186074.72279657,1419.4475749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7250703442
1647223200000,0,8597.30832417,37339.70293212,171.6312393579,85.1692017338,88736.51254162,2582743.9416408534,153421.47989374,58483.103467,13.080853861784,6156972.02620121,276786378.2767697,0,349166.618943,67438949.96003862,1149913.4851119425,987686.392929,5081146.013709,638397.507676,70506841.7947631,0,139.7481113323,97.7515246279,297165.12112267,1685994.84765571,2927.54008326,5253689.39638153,14690853784.352034,8077671.96686282,1989861.3214317928,20263.29552185,1100809.61491054,undefined,0,99454095.188251,13746138.842022764,522.9998788666,278520.342927,29516627.3738933,3875.63363464,2474765.18626753,481.0181554077,465987.632448,0.863445540236,8.985048399936,53.3768099448,undefined,93500200.804365,15630.70239106,0,43.629018883755,4707241.6375699,4483.86373427,18297.38413941,612111.081486,291702.072147,31.7202144007,1505.84496598,12948200.613739774,1546.50573455,25768202.4808981,125363700.896082,556334.226333,1848256.224575582,2.09874751e-10,735.05922313,24856.83175371,6320826.22093665,9516794.021434018,239.3247155373,7228.40205687,963695.467269,9622.80576733,185406.38138778,14691.63322292,147833.0712218,328103708.852343,83540.32535127,756.25919794,484155.257259,0,0.06028099,0,636508.111085,14616.74527822,329343831.5027,186075.223121,1419.4475749781,409200.036697,28.048948,18.093995916531,114705.73773924,7301.86832356,682.7250703442
